cod_ap_sms,subgrupo,ano,obitos
4.0,1.4. Red por ações promoção vinc a atenção,2022,13
4.0,1.4. Red por ações promoção vinc a atenção,2023,12
4.0,1.4. Red por ações promoção vinc a atenção,2024,8
4.0,1.4. Red por ações promoção vinc a atenção,2025,19
4.0,2. Causas mal definidas,2006,13
4.0,2. Causas mal definidas,2007,7
4.0,2. Causas mal definidas,2008,10
4.0,2. Causas mal definidas,2009,10
4.0,2. Causas mal definidas,2010,9
4.0,2. Causas mal definidas,2011,15
4.0,2. Causas mal definidas,2012,9
4.0,2. Causas mal definidas,2013,12
4.0,2. Causas mal definidas,2014,10
4.0,2. Causas mal definidas,2015,12
4.0,2. Causas mal definidas,2016,12
4.0,2. Causas mal definidas,2017,15
4.0,2. Causas mal definidas,2018,5
4.0,2. Causas mal definidas,2019,5
4.0,2. Causas mal definidas,2020,5
4.0,2. Causas mal definidas,2021,5
4.0,2. Causas mal definidas,2022,5
4.0,2. Causas mal definidas,2023,2
4.0,2. Causas mal definidas,2024,5
4.0,2. Causas mal definidas,2025,6
4.0,3. Demais causas (não claramente evitáveis),2006,44
4.0,3. Demais causas (não claramente evitáveis),2007,53
4.0,3. Demais causas (não claramente evitáveis),2008,42
4.0,3. Demais causas (não claramente evitáveis),2009,56
4.0,3. Demais causas (não claramente evitáveis),2010,55
4.0,3. Demais causas (não claramente evitáveis),2011,52
4.0,3. Demais causas (não claramente evitáveis),2012,59
4.0,3. Demais causas (não claramente evitáveis),2013,62
4.0,3. Demais causas (não claramente evitáveis),2014,62
4.0,3. Demais causas (não claramente evitáveis),2015,59
4.0,3. Demais causas (não claramente evitáveis),2016,56
4.0,3. Demais causas (não claramente evitáveis),2017,66
4.0,3. Demais causas (não claramente evitáveis),2018,46
4.0,3. Demais causas (não claramente evitáveis),2019,47
4.0,3. Demais causas (não claramente evitáveis),2020,49
4.0,3. Demais causas (não claramente evitáveis),2021,41
4.0,3. Demais causas (não claramente evitáveis),2022,46
4.0,3. Demais causas (não claramente evitáveis),2023,57
4.0,3. Demais causas (não claramente evitáveis),2024,39
4.0,3. Demais causas (não claramente evitáveis),2025,48
5.1,1.1. Reduzível pelas ações de imunização,2006,0
5.1,1.1. Reduzível pelas ações de imunização,2007,0
5.1,1.1. Reduzível pelas ações de imunização,2008,0
5.1,1.1. Reduzível pelas ações de imunização,2009,1
5.1,1.1. Reduzível pelas ações de imunização,2010,0
5.1,1.1. Reduzível pelas ações de imunização,2011,0
5.1,1.1. Reduzível pelas ações de imunização,2012,0
5.1,1.1. Reduzível pelas ações de imunização,2013,0
5.1,1.1. Reduzível pelas ações de imunização,2014,0
5.1,1.1. Reduzível pelas ações de imunização,2015,0
5.1,1.1. Reduzível pelas ações de imunização,2016,0
5.1,1.1. Reduzível pelas ações de imunização,2017,0
5.1,1.1. Reduzível pelas ações de imunização,2018,0
5.1,1.1. Reduzível pelas ações de imunização,2019,0
5.1,1.1. Reduzível pelas ações de imunização,2020,0
5.1,1.1. Reduzível pelas ações de imunização,2021,0
5.1,1.1. Reduzível pelas ações de imunização,2022,0
5.1,1.1. Reduzível pelas ações de imunização,2023,0
5.1,1.1. Reduzível pelas ações de imunização,2024,0
5.1,1.1. Reduzível pelas ações de imunização,2025,0
5.1,1.2.1. Red por at à mulher na gestação,2006,52
5.1,1.2.1. Red por at à mulher na gestação,2007,39
5.1,1.2.1. Red por at à mulher na gestação,2008,40
5.1,1.2.1. Red por at à mulher na gestação,2009,46
5.1,1.2.1. Red por at à mulher na gestação,2010,45
5.1,1.2.1. Red por at à mulher na gestação,2011,50
5.1,1.2.1. Red por at à mulher na gestação,2012,59
5.1,1.2.1. Red por at à mulher na gestação,2013,42
5.1,1.2.1. Red por at à mulher na gestação,2014,31
5.1,1.2.1. Red por at à mulher na gestação,2015,34
5.1,1.2.1. Red por at à mulher na gestação,2016,29
5.1,1.2.1. Red por at à mulher na gestação,2017,28
5.1,1.2.1. Red por at à mulher na gestação,2018,25
5.1,1.2.1. Red por at à mulher na gestação,2019,21
5.1,1.2.1. Red por at à mulher na gestação,2020,33
5.1,1.2.1. Red por at à mulher na gestação,2021,30
5.1,1.2.1. Red por at à mulher na gestação,2022,21
5.1,1.2.1. Red por at à mulher na gestação,2023,30
5.1,1.2.1. Red por at à mulher na gestação,2024,33
5.1,1.2.1. Red por at à mulher na gestação,2025,31
5.1,1.2.2. Red por at à mulher no parto,2006,11
5.1,1.2.2. Red por at à mulher no parto,2007,9
5.1,1.2.2. Red por at à mulher no parto,2008,14
5.1,1.2.2. Red por at à mulher no parto,2009,11
5.1,1.2.2. Red por at à mulher no parto,2010,13
5.1,1.2.2. Red por at à mulher no parto,2011,7
5.1,1.2.2. Red por at à mulher no parto,2012,17
5.1,1.2.2. Red por at à mulher no parto,2013,12
5.1,1.2.2. Red por at à mulher no parto,2014,11
5.1,1.2.2. Red por at à mulher no parto,2015,6
5.1,1.2.2. Red por at à mulher no parto,2016,5
5.1,1.2.2. Red por at à mulher no parto,2017,7
5.1,1.2.2. Red por at à mulher no parto,2018,6
5.1,1.2.2. Red por at à mulher no parto,2019,14
5.1,1.2.2. Red por at à mulher no parto,2020,9
5.1,1.2.2. Red por at à mulher no parto,2021,10
5.1,1.2.2. Red por at à mulher no parto,2022,4
5.1,1.2.2. Red por at à mulher no parto,2023,2
5.1,1.2.2. Red por at à mulher no parto,2024,0
5.1,1.2.2. Red por at à mulher no parto,2025,4
5.1,1.2.3. Red por at ao recém-nascido,2006,31
5.1,1.2.3. Red por at ao recém-nascido,2007,21
5.1,1.2.3. Red por at ao recém-nascido,2008,19
5.1,1.2.3. Red por at ao recém-nascido,2009,23
5.1,1.2.3. Red por at ao recém-nascido,2010,13
5.1,1.2.3. Red por at ao recém-nascido,2011,18
5.1,1.2.3. Red por at ao recém-nascido,2012,24
5.1,1.2.3. Red por at ao recém-nascido,2013,28
5.1,1.2.3. Red por at ao recém-nascido,2014,17
5.1,1.2.3. Red por at ao recém-nascido,2015,23
5.1,1.2.3. Red por at ao recém-nascido,2016,25
5.1,1.2.3. Red por at ao recém-nascido,2017,20
5.1,1.2.3. Red por at ao recém-nascido,2018,15
5.1,1.2.3. Red por at ao recém-nascido,2019,17
5.1,1.2.3. Red por at ao recém-nascido,2020,17
5.1,1.2.3. Red por at ao recém-nascido,2021,18
5.1,1.2.3. Red por at ao recém-nascido,2022,7
5.1,1.2.3. Red por at ao recém-nascido,2023,6
5.1,1.2.3. Red por at ao recém-nascido,2024,4
5.1,1.2.3. Red por at ao recém-nascido,2025,2
5.1,1.3. Red por ações de diag e trat adequado,2006,17
5.1,1.3. Red por ações de diag e trat adequado,2007,12
5.1,1.3. Red por ações de diag e trat adequado,2008,7
5.1,1.3. Red por ações de diag e trat adequado,2009,20
5.1,1.3. Red por ações de diag e trat adequado,2010,12
5.1,1.3. Red por ações de diag e trat adequado,2011,17
5.1,1.3. Red por ações de diag e trat adequado,2012,13
5.1,1.3. Red por ações de diag e trat adequado,2013,17
5.1,1.3. Red por ações de diag e trat adequado,2014,11
5.1,1.3. Red por ações de diag e trat adequado,2015,20
5.1,1.3. Red por ações de diag e trat adequado,2016,16
5.1,1.3. Red por ações de diag e trat adequado,2017,14
5.1,1.3. Red por ações de diag e trat adequado,2018,14
5.1,1.3. Red por ações de diag e trat adequado,2019,18
5.1,1.3. Red por ações de diag e trat adequado,2020,10
5.1,1.3. Red por ações de diag e trat adequado,2021,4
5.1,1.3. Red por ações de diag e trat adequado,2022,9
5.1,1.3. Red por ações de diag e trat adequado,2023,17
5.1,1.3. Red por ações de diag e trat adequado,2024,13
5.1,1.3. Red por ações de diag e trat adequado,2025,9
5.1,1.4. Red por ações promoção vinc a atenção,2006,6
5.1,1.4. Red por ações promoção vinc a atenção,2007,8
5.1,1.4. Red por ações promoção vinc a atenção,2008,12
5.1,1.4. Red por ações promoção vinc a atenção,2009,15
5.1,1.4. Red por ações promoção vinc a atenção,2010,16
5.1,1.4. Red por ações promoção vinc a atenção,2011,13
5.1,1.4. Red por ações promoção vinc a atenção,2012,15
5.1,1.4. Red por ações promoção vinc a atenção,2013,14
5.1,1.4. Red por ações promoção vinc a atenção,2014,14
5.1,1.4. Red por ações promoção vinc a atenção,2015,21
5.1,1.4. Red por ações promoção vinc a atenção,2016,14
5.1,1.4. Red por ações promoção vinc a atenção,2017,7
5.1,1.4. Red por ações promoção vinc a atenção,2018,11
5.1,1.4. Red por ações promoção vinc a atenção,2019,13
5.1,1.4. Red por ações promoção vinc a atenção,2020,10
5.1,1.4. Red por ações promoção vinc a atenção,2021,7
5.1,1.4. Red por ações promoção vinc a atenção,2022,7
5.1,1.4. Red por ações promoção vinc a atenção,2023,12
5.1,1.4. Red por ações promoção vinc a atenção,2024,15
5.1,1.4. Red por ações promoção vinc a atenção,2025,11
5.1,2. Causas mal definidas,2006,13
5.1,2. Causas mal definidas,2007,4
5.1,2. Causas mal definidas,2008,3
5.1,2. Causas mal definidas,2009,2
5.1,2. Causas mal definidas,2010,2
5.1,2. Causas mal definidas,2011,4
5.1,2. Causas mal definidas,2012,1
5.1,2. Causas mal definidas,2013,3
5.1,2. Causas mal definidas,2014,2
5.1,2. Causas mal definidas,2015,3
5.1,2. Causas mal definidas,2016,4
5.1,2. Causas mal definidas,2017,1
5.1,2. Causas mal definidas,2018,3
5.1,2. Causas mal definidas,2019,0
5.1,2. Causas mal definidas,2020,7
5.1,2. Causas mal definidas,2021,6
5.1,2. Causas mal definidas,2022,2
5.1,2. Causas mal definidas,2023,2
5.1,2. Causas mal definidas,2024,0
5.1,2. Causas mal definidas,2025,2
5.1,3. Demais causas (não claramente evitáveis),2006,48
5.1,3. Demais causas (não claramente evitáveis),2007,52
5.1,3. Demais causas (não claramente evitáveis),2008,41
5.1,3. Demais causas (não claramente evitáveis),2009,43
5.1,3. Demais causas (não claramente evitáveis),2010,54
5.1,3. Demais causas (não claramente evitáveis),2011,55
5.1,3. Demais causas (não claramente evitáveis),2012,47
5.1,3. Demais causas (não claramente evitáveis),2013,41
5.1,3. Demais causas (não claramente evitáveis),2014,44
5.1,3. Demais causas (não claramente evitáveis),2015,36
5.1,3. Demais causas (não claramente evitáveis),2016,48
5.1,3. Demais causas (não claramente evitáveis),2017,35
5.1,3. Demais causas (não claramente evitáveis),2018,42
5.1,3. Demais causas (não claramente evitáveis),2019,31
5.1,3. Demais causas (não claramente evitáveis),2020,40
5.1,3. Demais causas (não claramente evitáveis),2021,41
5.1,3. Demais causas (não claramente evitáveis),2022,24
5.1,3. Demais causas (não claramente evitáveis),2023,26
5.1,3. Demais causas (não claramente evitáveis),2024,31
5.1,3. Demais causas (não claramente evitáveis),2025,29
5.2,1.1. Reduzível pelas ações de imunização,2006,0
5.2,1.1. Reduzível pelas ações de imunização,2007,1
5.2,1.1. Reduzível pelas ações de imunização,2008,0
5.2,1.1. Reduzível pelas ações de imunização,2009,0
5.2,1.1. Reduzível pelas ações de imunização,2010,0
5.2,1.1. Reduzível pelas ações de imunização,2011,0
5.2,1.1. Reduzível pelas ações de imunização,2012,0
5.2,1.1. Reduzível pelas ações de imunização,2013,0
5.2,1.1. Reduzível pelas ações de imunização,2014,0
5.2,1.1. Reduzível pelas ações de imunização,2015,0
5.2,1.1. Reduzível pelas ações de imunização,2016,0
5.2,1.1. Reduzível pelas ações de imunização,2017,1
5.2,1.1. Reduzível pelas ações de imunização,2018,0
5.2,1.1. Reduzível pelas ações de imunização,2019,0
5.2,1.1. Reduzível pelas ações de imunização,2020,0
5.2,1.1. Reduzível pelas ações de imunização,2021,0
5.2,1.1. Reduzível pelas ações de imunização,2022,0
5.2,1.1. Reduzível pelas ações de imunização,2023,0
5.2,1.1. Reduzível pelas ações de imunização,2024,0
5.2,1.1. Reduzível pelas ações de imunização,2025,0
5.2,1.2.1. Red por at à mulher na gestação,2006,44
5.2,1.2.1. Red por at à mulher na gestação,2007,41
5.2,1.2.1. Red por at à mulher na gestação,2008,26
5.2,1.2.1. Red por at à mulher na gestação,2009,42
5.2,1.2.1. Red por at à mulher na gestação,2010,40
5.2,1.2.1. Red por at à mulher na gestação,2011,36
5.2,1.2.1. Red por at à mulher na gestação,2012,34
5.2,1.2.1. Red por at à mulher na gestação,2013,44
5.2,1.2.1. Red por at à mulher na gestação,2014,41
5.2,1.2.1. Red por at à mulher na gestação,2015,34
5.2,1.2.1. Red por at à mulher na gestação,2016,45
5.2,1.2.1. Red por at à mulher na gestação,2017,29
5.2,1.2.1. Red por at à mulher na gestação,2018,44
5.2,1.2.1. Red por at à mulher na gestação,2019,27
5.2,1.2.1. Red por at à mulher na gestação,2020,45
5.2,1.2.1. Red por at à mulher na gestação,2021,29
5.2,1.2.1. Red por at à mulher na gestação,2022,33
5.2,1.2.1. Red por at à mulher na gestação,2023,31
5.2,1.2.1. Red por at à mulher na gestação,2024,24
5.2,1.2.1. Red por at à mulher na gestação,2025,41
5.2,1.2.2. Red por at à mulher no parto,2006,10
5.2,1.2.2. Red por at à mulher no parto,2007,17
5.2,1.2.2. Red por at à mulher no parto,2008,17
5.2,1.2.2. Red por at à mulher no parto,2009,12
5.2,1.2.2. Red por at à mulher no parto,2010,10
5.2,1.2.2. Red por at à mulher no parto,2011,9
5.2,1.2.2. Red por at à mulher no parto,2012,7
5.2,1.2.2. Red por at à mulher no parto,2013,7
5.2,1.2.2. Red por at à mulher no parto,2014,16
5.2,1.2.2. Red por at à mulher no parto,2015,11
5.2,1.2.2. Red por at à mulher no parto,2016,10
5.2,1.2.2. Red por at à mulher no parto,2017,14
5.2,1.2.2. Red por at à mulher no parto,2018,11
5.2,1.2.2. Red por at à mulher no parto,2019,17
5.2,1.2.2. Red por at à mulher no parto,2020,17
5.2,1.2.2. Red por at à mulher no parto,2021,16
5.2,1.2.2. Red por at à mulher no parto,2022,14
5.2,1.2.2. Red por at à mulher no parto,2023,11
5.2,1.2.2. Red por at à mulher no parto,2024,6
5.2,1.2.2. Red por at à mulher no parto,2025,7
5.2,1.2.3. Red por at ao recém-nascido,2006,26
5.2,1.2.3. Red por at ao recém-nascido,2007,22
5.2,1.2.3. Red por at ao recém-nascido,2008,32
5.2,1.2.3. Red por at ao recém-nascido,2009,20
5.2,1.2.3. Red por at ao recém-nascido,2010,21
5.2,1.2.3. Red por at ao recém-nascido,2011,28
5.2,1.2.3. Red por at ao recém-nascido,2012,25
5.2,1.2.3. Red por at ao recém-nascido,2013,15
5.2,1.2.3. Red por at ao recém-nascido,2014,20
5.2,1.2.3. Red por at ao recém-nascido,2015,17
5.2,1.2.3. Red por at ao recém-nascido,2016,22
5.2,1.2.3. Red por at ao recém-nascido,2017,21
5.2,1.2.3. Red por at ao recém-nascido,2018,14
5.2,1.2.3. Red por at ao recém-nascido,2019,24
5.2,1.2.3. Red por at ao recém-nascido,2020,23
5.2,1.2.3. Red por at ao recém-nascido,2021,25
5.2,1.2.3. Red por at ao recém-nascido,2022,12
5.2,1.2.3. Red por at ao recém-nascido,2023,11
5.2,1.2.3. Red por at ao recém-nascido,2024,11
5.2,1.2.3. Red por at ao recém-nascido,2025,6
5.2,1.3. Red por ações de diag e trat adequado,2006,13
5.2,1.3. Red por ações de diag e trat adequado,2007,17
5.2,1.3. Red por ações de diag e trat adequado,2008,24
5.2,1.3. Red por ações de diag e trat adequado,2009,16
5.2,1.3. Red por ações de diag e trat adequado,2010,24
5.2,1.3. Red por ações de diag e trat adequado,2011,18
5.2,1.3. Red por ações de diag e trat adequado,2012,19
5.2,1.3. Red por ações de diag e trat adequado,2013,18
5.2,1.3. Red por ações de diag e trat adequado,2014,11
5.2,1.3. Red por ações de diag e trat adequado,2015,21
5.2,1.3. Red por ações de diag e trat adequado,2016,13
5.2,1.3. Red por ações de diag e trat adequado,2017,19
5.2,1.3. Red por ações de diag e trat adequado,2018,16
5.2,1.3. Red por ações de diag e trat adequado,2019,16
5.2,1.3. Red por ações de diag e trat adequado,2020,13
5.2,1.3. Red por ações de diag e trat adequado,2021,10
5.2,1.3. Red por ações de diag e trat adequado,2022,15
5.2,1.3. Red por ações de diag e trat adequado,2023,23
5.2,1.3. Red por ações de diag e trat adequado,2024,10
5.2,1.3. Red por ações de diag e trat adequado,2025,7
5.2,1.4. Red por ações promoção vinc a atenção,2006,11
5.2,1.4. Red por ações promoção vinc a atenção,2007,8
5.2,1.4. Red por ações promoção vinc a atenção,2008,14
5.2,1.4. Red por ações promoção vinc a atenção,2009,12
5.2,1.4. Red por ações promoção vinc a atenção,2010,12
5.2,1.4. Red por ações promoção vinc a atenção,2011,12
5.2,1.4. Red por ações promoção vinc a atenção,2012,18
5.2,1.4. Red por ações promoção vinc a atenção,2013,12
5.2,1.4. Red por ações promoção vinc a atenção,2014,14
5.2,1.4. Red por ações promoção vinc a atenção,2015,19
5.2,1.4. Red por ações promoção vinc a atenção,2016,7
5.2,1.4. Red por ações promoção vinc a atenção,2017,15
5.2,1.4. Red por ações promoção vinc a atenção,2018,10
5.2,1.4. Red por ações promoção vinc a atenção,2019,12
5.2,1.4. Red por ações promoção vinc a atenção,2020,8
5.2,1.4. Red por ações promoção vinc a atenção,2021,12
5.2,1.4. Red por ações promoção vinc a atenção,2022,13
5.2,1.4. Red por ações promoção vinc a atenção,2023,11
5.2,1.4. Red por ações promoção vinc a atenção,2024,7
5.2,1.4. Red por ações promoção vinc a atenção,2025,13
5.2,2. Causas mal definidas,2006,13
5.2,2. Causas mal definidas,2007,9
5.2,2. Causas mal definidas,2008,10
5.2,2. Causas mal definidas,2009,6
5.2,2. Causas mal definidas,2010,8
5.2,2. Causas mal definidas,2011,5
5.2,2. Causas mal definidas,2012,3
5.2,2. Causas mal definidas,2013,2
5.2,2. Causas mal definidas,2014,1
5.2,2. Causas mal definidas,2015,1
5.2,2. Causas mal definidas,2016,3
5.2,2. Causas mal definidas,2017,1
5.2,2. Causas mal definidas,2018,1
5.2,2. Causas mal definidas,2019,3
5.2,2. Causas mal definidas,2020,5
5.2,2. Causas mal definidas,2021,7
5.2,2. Causas mal definidas,2022,0
5.2,2. Causas mal definidas,2023,2
5.2,2. Causas mal definidas,2024,7
5.2,2. Causas mal definidas,2025,0
5.2,3. Demais causas (não claramente evitáveis),2006,54
5.2,3. Demais causas (não claramente evitáveis),2007,50
5.2,3. Demais causas (não claramente evitáveis),2008,44
5.2,3. Demais causas (não claramente evitáveis),2009,43
5.2,3. Demais causas (não claramente evitáveis),2010,35
5.2,3. Demais causas (não claramente evitáveis),2011,48
5.2,3. Demais causas (não claramente evitáveis),2012,45
5.2,3. Demais causas (não claramente evitáveis),2013,43
5.2,3. Demais causas (não claramente evitáveis),2014,50
5.2,3. Demais causas (não claramente evitáveis),2015,40
5.2,3. Demais causas (não claramente evitáveis),2016,51
5.2,3. Demais causas (não claramente evitáveis),2017,55
5.2,3. Demais causas (não claramente evitáveis),2018,46
5.2,3. Demais causas (não claramente evitáveis),2019,46
5.2,3. Demais causas (não claramente evitáveis),2020,52
5.2,3. Demais causas (não claramente evitáveis),2021,35
5.2,3. Demais causas (não claramente evitáveis),2022,48
5.2,3. Demais causas (não claramente evitáveis),2023,37
5.2,3. Demais causas (não claramente evitáveis),2024,42
5.2,3. Demais causas (não claramente evitáveis),2025,41
5.3,1.1. Reduzível pelas ações de imunização,2006,0
5.3,1.1. Reduzível pelas ações de imunização,2007,0
5.3,1.1. Reduzível pelas ações de imunização,2008,0
5.3,1.1. Reduzível pelas ações de imunização,2009,0
5.3,1.1. Reduzível pelas ações de imunização,2010,0
5.3,1.1. Reduzível pelas ações de imunização,2011,1
5.3,1.1. Reduzível pelas ações de imunização,2012,1
5.3,1.1. Reduzível pelas ações de imunização,2013,0
5.3,1.1. Reduzível pelas ações de imunização,2014,0
5.3,1.1. Reduzível pelas ações de imunização,2015,2
5.3,1.1. Reduzível pelas ações de imunização,2016,0
5.3,1.1. Reduzível pelas ações de imunização,2017,0
5.3,1.1. Reduzível pelas ações de imunização,2018,0
5.3,1.1. Reduzível pelas ações de imunização,2019,0
5.3,1.1. Reduzível pelas ações de imunização,2020,0
5.3,1.1. Reduzível pelas ações de imunização,2021,0
5.3,1.1. Reduzível pelas ações de imunização,2022,1
5.3,1.1. Reduzível pelas ações de imunização,2023,0
5.3,1.1. Reduzível pelas ações de imunização,2024,0
5.3,1.1. Reduzível pelas ações de imunização,2025,1
5.3,1.2.1. Red por at à mulher na gestação,2006,16
5.3,1.2.1. Red por at à mulher na gestação,2007,20
5.3,1.2.1. Red por at à mulher na gestação,2008,27
5.3,1.2.1. Red por at à mulher na gestação,2009,24
5.3,1.2.1. Red por at à mulher na gestação,2010,18
5.3,1.2.1. Red por at à mulher na gestação,2011,24
5.3,1.2.1. Red por at à mulher na gestação,2012,24
5.3,1.2.1. Red por at à mulher na gestação,2013,35
5.3,1.2.1. Red por at à mulher na gestação,2014,21
5.3,1.2.1. Red por at à mulher na gestação,2015,30
5.3,1.2.1. Red por at à mulher na gestação,2016,28
5.3,1.2.1. Red por at à mulher na gestação,2017,13
5.3,1.2.1. Red por at à mulher na gestação,2018,14
5.3,1.2.1. Red por at à mulher na gestação,2019,22
5.3,1.2.1. Red por at à mulher na gestação,2020,25
5.3,1.2.1. Red por at à mulher na gestação,2021,30
5.3,1.2.1. Red por at à mulher na gestação,2022,20
5.3,1.2.1. Red por at à mulher na gestação,2023,16
5.3,1.2.1. Red por at à mulher na gestação,2024,21
5.3,1.2.1. Red por at à mulher na gestação,2025,32
5.3,1.2.2. Red por at à mulher no parto,2006,4
5.3,1.2.2. Red por at à mulher no parto,2007,12
5.3,1.2.2. Red por at à mulher no parto,2008,5
5.3,1.2.2. Red por at à mulher no parto,2009,8
5.3,1.2.2. Red por at à mulher no parto,2010,5
5.3,1.2.2. Red por at à mulher no parto,2011,7
5.3,1.2.2. Red por at à mulher no parto,2012,14
5.3,1.2.2. Red por at à mulher no parto,2013,8
5.3,1.2.2. Red por at à mulher no parto,2014,11
5.3,1.2.2. Red por at à mulher no parto,2015,10
5.3,1.2.2. Red por at à mulher no parto,2016,14
5.3,1.2.2. Red por at à mulher no parto,2017,3
5.3,1.2.2. Red por at à mulher no parto,2018,15
5.3,1.2.2. Red por at à mulher no parto,2019,11
5.3,1.2.2. Red por at à mulher no parto,2020,9
5.3,1.2.2. Red por at à mulher no parto,2021,9
5.3,1.2.2. Red por at à mulher no parto,2022,3
5.3,1.2.2. Red por at à mulher no parto,2023,4
5.3,1.2.2. Red por at à mulher no parto,2024,6
5.3,1.2.2. Red por at à mulher no parto,2025,10
5.3,1.2.3. Red por at ao recém-nascido,2006,17
5.3,1.2.3. Red por at ao recém-nascido,2007,9
5.3,1.2.3. Red por at ao recém-nascido,2008,18
5.3,1.2.3. Red por at ao recém-nascido,2009,17
5.3,1.2.3. Red por at ao recém-nascido,2010,16
5.3,1.2.3. Red por at ao recém-nascido,2011,12
5.3,1.2.3. Red por at ao recém-nascido,2012,17
5.3,1.2.3. Red por at ao recém-nascido,2013,28
5.3,1.2.3. Red por at ao recém-nascido,2014,24
5.3,1.2.3. Red por at ao recém-nascido,2015,37
5.3,1.2.3. Red por at ao recém-nascido,2016,33
5.3,1.2.3. Red por at ao recém-nascido,2017,23
5.3,1.2.3. Red por at ao recém-nascido,2018,21
5.3,1.2.3. Red por at ao recém-nascido,2019,19
5.3,1.2.3. Red por at ao recém-nascido,2020,13
5.3,1.2.3. Red por at ao recém-nascido,2021,17
5.3,1.2.3. Red por at ao recém-nascido,2022,7
5.3,1.2.3. Red por at ao recém-nascido,2023,15
5.3,1.2.3. Red por at ao recém-nascido,2024,12
5.3,1.2.3. Red por at ao recém-nascido,2025,6
5.3,1.3. Red por ações de diag e trat adequado,2006,17
5.3,1.3. Red por ações de diag e trat adequado,2007,12
5.3,1.3. Red por ações de diag e trat adequado,2008,14
5.3,1.3. Red por ações de diag e trat adequado,2009,18
5.3,1.3. Red por ações de diag e trat adequado,2010,12
5.3,1.3. Red por ações de diag e trat adequado,2011,17
5.3,1.3. Red por ações de diag e trat adequado,2012,18
5.3,1.3. Red por ações de diag e trat adequado,2013,14
5.3,1.3. Red por ações de diag e trat adequado,2014,18
5.3,1.3. Red por ações de diag e trat adequado,2015,7
5.3,1.3. Red por ações de diag e trat adequado,2016,18
5.3,1.3. Red por ações de diag e trat adequado,2017,9
5.3,1.3. Red por ações de diag e trat adequado,2018,14
5.3,1.3. Red por ações de diag e trat adequado,2019,7
5.3,1.3. Red por ações de diag e trat adequado,2020,7
5.3,1.3. Red por ações de diag e trat adequado,2021,8
5.3,1.3. Red por ações de diag e trat adequado,2022,13
5.3,1.3. Red por ações de diag e trat adequado,2023,10
5.3,1.3. Red por ações de diag e trat adequado,2024,11
5.3,1.3. Red por ações de diag e trat adequado,2025,6
5.3,1.4. Red por ações promoção vinc a atenção,2006,13
5.3,1.4. Red por ações promoção vinc a atenção,2007,16
5.3,1.4. Red por ações promoção vinc a atenção,2008,7
5.3,1.4. Red por ações promoção vinc a atenção,2009,17
5.3,1.4. Red por ações promoção vinc a atenção,2010,14
5.3,1.4. Red por ações promoção vinc a atenção,2011,15
5.3,1.4. Red por ações promoção vinc a atenção,2012,17
5.3,1.4. Red por ações promoção vinc a atenção,2013,10
5.3,1.4. Red por ações promoção vinc a atenção,2014,14
5.3,1.4. Red por ações promoção vinc a atenção,2015,14
5.3,1.4. Red por ações promoção vinc a atenção,2016,16
5.3,1.4. Red por ações promoção vinc a atenção,2017,12
5.3,1.4. Red por ações promoção vinc a atenção,2018,11
5.3,1.4. Red por ações promoção vinc a atenção,2019,17
5.3,1.4. Red por ações promoção vinc a atenção,2020,11
5.3,1.4. Red por ações promoção vinc a atenção,2021,5
5.3,1.4. Red por ações promoção vinc a atenção,2022,11
5.3,1.4. Red por ações promoção vinc a atenção,2023,8
5.3,1.4. Red por ações promoção vinc a atenção,2024,7
5.3,1.4. Red por ações promoção vinc a atenção,2025,12
5.3,2. Causas mal definidas,2006,16
5.3,2. Causas mal definidas,2007,10
5.3,2. Causas mal definidas,2008,9
5.3,2. Causas mal definidas,2009,10
5.3,2. Causas mal definidas,2010,3
5.3,2. Causas mal definidas,2011,3
5.3,2. Causas mal definidas,2012,1
5.3,2. Causas mal definidas,2013,6
5.3,2. Causas mal definidas,2014,2
5.3,2. Causas mal definidas,2015,3
5.3,2. Causas mal definidas,2016,2
5.3,2. Causas mal definidas,2017,1
5.3,2. Causas mal definidas,2018,3
5.3,2. Causas mal definidas,2019,4
5.3,2. Causas mal definidas,2020,3
5.3,2. Causas mal definidas,2021,4
5.3,2. Causas mal definidas,2022,1
5.3,2. Causas mal definidas,2023,0
5.3,2. Causas mal definidas,2024,0
5.3,2. Causas mal definidas,2025,1
5.3,3. Demais causas (não claramente evitáveis),2006,31
5.3,3. Demais causas (não claramente evitáveis),2007,34
5.3,3. Demais causas (não claramente evitáveis),2008,30
5.3,3. Demais causas (não claramente evitáveis),2009,34
5.3,3. Demais causas (não claramente evitáveis),2010,25
5.3,3. Demais causas (não claramente evitáveis),2011,30
5.3,3. Demais causas (não claramente evitáveis),2012,31
5.3,3. Demais causas (não claramente evitáveis),2013,27
5.3,3. Demais causas (não claramente evitáveis),2014,34
5.3,3. Demais causas (não claramente evitáveis),2015,23
5.3,3. Demais causas (não claramente evitáveis),2016,38
5.3,3. Demais causas (não claramente evitáveis),2017,29
5.3,3. Demais causas (não claramente evitáveis),2018,38
5.3,3. Demais causas (não claramente evitáveis),2019,31
5.3,3. Demais causas (não claramente evitáveis),2020,35
5.3,3. Demais causas (não claramente evitáveis),2021,26
5.3,3. Demais causas (não claramente evitáveis),2022,33
5.3,3. Demais causas (não claramente evitáveis),2023,30
5.3,3. Demais causas (não claramente evitáveis),2024,28
5.3,3. Demais causas (não claramente evitáveis),2025,24
