cod_ap_sms,subgrupo,ano,obitos
3.3,1.2.1. Red por at à mulher na gestação,2006,45
3.3,1.2.1. Red por at à mulher na gestação,2007,50
3.3,1.2.1. Red por at à mulher na gestação,2008,53
3.3,1.2.1. Red por at à mulher na gestação,2009,58
3.3,1.2.1. Red por at à mulher na gestação,2010,56
3.3,1.2.1. Red por at à mulher na gestação,2011,53
3.3,1.2.1. Red por at à mulher na gestação,2012,71
3.3,1.2.1. Red por at à mulher na gestação,2013,84
3.3,1.2.1. Red por at à mulher na gestação,2014,67
3.3,1.2.1. Red por at à mulher na gestação,2015,62
3.3,1.2.1. Red por at à mulher na gestação,2016,45
3.3,1.2.1. Red por at à mulher na gestação,2017,54
3.3,1.2.1. Red por at à mulher na gestação,2018,64
3.3,1.2.1. Red por at à mulher na gestação,2019,57
3.3,1.2.1. Red por at à mulher na gestação,2020,45
3.3,1.2.1. Red por at à mulher na gestação,2021,43
3.3,1.2.1. Red por at à mulher na gestação,2022,29
3.3,1.2.1. Red por at à mulher na gestação,2023,33
3.3,1.2.1. Red por at à mulher na gestação,2024,24
3.3,1.2.1. Red por at à mulher na gestação,2025,39
3.3,1.2.2. Red por at à mulher no parto,2006,10
3.3,1.2.2. Red por at à mulher no parto,2007,20
3.3,1.2.2. Red por at à mulher no parto,2008,17
3.3,1.2.2. Red por at à mulher no parto,2009,17
3.3,1.2.2. Red por at à mulher no parto,2010,14
3.3,1.2.2. Red por at à mulher no parto,2011,13
3.3,1.2.2. Red por at à mulher no parto,2012,15
3.3,1.2.2. Red por at à mulher no parto,2013,8
3.3,1.2.2. Red por at à mulher no parto,2014,5
3.3,1.2.2. Red por at à mulher no parto,2015,21
3.3,1.2.2. Red por at à mulher no parto,2016,8
3.3,1.2.2. Red por at à mulher no parto,2017,13
3.3,1.2.2. Red por at à mulher no parto,2018,24
3.3,1.2.2. Red por at à mulher no parto,2019,12
3.3,1.2.2. Red por at à mulher no parto,2020,7
3.3,1.2.2. Red por at à mulher no parto,2021,9
3.3,1.2.2. Red por at à mulher no parto,2022,13
3.3,1.2.2. Red por at à mulher no parto,2023,17
3.3,1.2.2. Red por at à mulher no parto,2024,6
3.3,1.2.2. Red por at à mulher no parto,2025,10
3.3,1.2.3. Red por at ao recém-nascido,2006,36
3.3,1.2.3. Red por at ao recém-nascido,2007,23
3.3,1.2.3. Red por at ao recém-nascido,2008,25
3.3,1.2.3. Red por at ao recém-nascido,2009,22
3.3,1.2.3. Red por at ao recém-nascido,2010,25
3.3,1.2.3. Red por at ao recém-nascido,2011,19
3.3,1.2.3. Red por at ao recém-nascido,2012,13
3.3,1.2.3. Red por at ao recém-nascido,2013,19
3.3,1.2.3. Red por at ao recém-nascido,2014,23
3.3,1.2.3. Red por at ao recém-nascido,2015,27
3.3,1.2.3. Red por at ao recém-nascido,2016,20
3.3,1.2.3. Red por at ao recém-nascido,2017,19
3.3,1.2.3. Red por at ao recém-nascido,2018,22
3.3,1.2.3. Red por at ao recém-nascido,2019,23
3.3,1.2.3. Red por at ao recém-nascido,2020,18
3.3,1.2.3. Red por at ao recém-nascido,2021,20
3.3,1.2.3. Red por at ao recém-nascido,2022,21
3.3,1.2.3. Red por at ao recém-nascido,2023,14
3.3,1.2.3. Red por at ao recém-nascido,2024,7
3.3,1.2.3. Red por at ao recém-nascido,2025,16
3.3,1.3. Red por ações de diag e trat adequado,2006,22
3.3,1.3. Red por ações de diag e trat adequado,2007,16
3.3,1.3. Red por ações de diag e trat adequado,2008,25
3.3,1.3. Red por ações de diag e trat adequado,2009,19
3.3,1.3. Red por ações de diag e trat adequado,2010,11
3.3,1.3. Red por ações de diag e trat adequado,2011,20
3.3,1.3. Red por ações de diag e trat adequado,2012,17
3.3,1.3. Red por ações de diag e trat adequado,2013,18
3.3,1.3. Red por ações de diag e trat adequado,2014,15
3.3,1.3. Red por ações de diag e trat adequado,2015,14
3.3,1.3. Red por ações de diag e trat adequado,2016,15
3.3,1.3. Red por ações de diag e trat adequado,2017,9
3.3,1.3. Red por ações de diag e trat adequado,2018,13
3.3,1.3. Red por ações de diag e trat adequado,2019,16
3.3,1.3. Red por ações de diag e trat adequado,2020,5
3.3,1.3. Red por ações de diag e trat adequado,2021,14
3.3,1.3. Red por ações de diag e trat adequado,2022,17
3.3,1.3. Red por ações de diag e trat adequado,2023,17
3.3,1.3. Red por ações de diag e trat adequado,2024,11
3.3,1.3. Red por ações de diag e trat adequado,2025,12
3.3,1.4. Red por ações promoção vinc a atenção,2006,6
3.3,1.4. Red por ações promoção vinc a atenção,2007,7
3.3,1.4. Red por ações promoção vinc a atenção,2008,13
3.3,1.4. Red por ações promoção vinc a atenção,2009,8
3.3,1.4. Red por ações promoção vinc a atenção,2010,8
3.3,1.4. Red por ações promoção vinc a atenção,2011,7
3.3,1.4. Red por ações promoção vinc a atenção,2012,6
3.3,1.4. Red por ações promoção vinc a atenção,2013,10
3.3,1.4. Red por ações promoção vinc a atenção,2014,6
3.3,1.4. Red por ações promoção vinc a atenção,2015,10
3.3,1.4. Red por ações promoção vinc a atenção,2016,7
3.3,1.4. Red por ações promoção vinc a atenção,2017,12
3.3,1.4. Red por ações promoção vinc a atenção,2018,12
3.3,1.4. Red por ações promoção vinc a atenção,2019,8
3.3,1.4. Red por ações promoção vinc a atenção,2020,10
3.3,1.4. Red por ações promoção vinc a atenção,2021,15
3.3,1.4. Red por ações promoção vinc a atenção,2022,10
3.3,1.4. Red por ações promoção vinc a atenção,2023,10
3.3,1.4. Red por ações promoção vinc a atenção,2024,7
3.3,1.4. Red por ações promoção vinc a atenção,2025,7
3.3,2. Causas mal definidas,2006,11
3.3,2. Causas mal definidas,2007,10
3.3,2. Causas mal definidas,2008,2
3.3,2. Causas mal definidas,2009,2
3.3,2. Causas mal definidas,2010,13
3.3,2. Causas mal definidas,2011,4
3.3,2. Causas mal definidas,2012,10
3.3,2. Causas mal definidas,2013,8
3.3,2. Causas mal definidas,2014,7
3.3,2. Causas mal definidas,2015,7
3.3,2. Causas mal definidas,2016,7
3.3,2. Causas mal definidas,2017,5
3.3,2. Causas mal definidas,2018,2
3.3,2. Causas mal definidas,2019,5
3.3,2. Causas mal definidas,2020,5
3.3,2. Causas mal definidas,2021,2
3.3,2. Causas mal definidas,2022,2
3.3,2. Causas mal definidas,2023,3
3.3,2. Causas mal definidas,2024,1
3.3,2. Causas mal definidas,2025,2
3.3,3. Demais causas (não claramente evitáveis),2006,38
3.3,3. Demais causas (não claramente evitáveis),2007,37
3.3,3. Demais causas (não claramente evitáveis),2008,58
3.3,3. Demais causas (não claramente evitáveis),2009,46
3.3,3. Demais causas (não claramente evitáveis),2010,66
3.3,3. Demais causas (não claramente evitáveis),2011,43
3.3,3. Demais causas (não claramente evitáveis),2012,44
3.3,3. Demais causas (não claramente evitáveis),2013,46
3.3,3. Demais causas (não claramente evitáveis),2014,44
3.3,3. Demais causas (não claramente evitáveis),2015,45
3.3,3. Demais causas (não claramente evitáveis),2016,44
3.3,3. Demais causas (não claramente evitáveis),2017,42
3.3,3. Demais causas (não claramente evitáveis),2018,41
3.3,3. Demais causas (não claramente evitáveis),2019,52
3.3,3. Demais causas (não claramente evitáveis),2020,20
3.3,3. Demais causas (não claramente evitáveis),2021,37
3.3,3. Demais causas (não claramente evitáveis),2022,41
3.3,3. Demais causas (não claramente evitáveis),2023,39
3.3,3. Demais causas (não claramente evitáveis),2024,39
3.3,3. Demais causas (não claramente evitáveis),2025,25
4.0,1.1. Reduzível pelas ações de imunização,2006,0
4.0,1.1. Reduzível pelas ações de imunização,2007,1
4.0,1.1. Reduzível pelas ações de imunização,2008,1
4.0,1.1. Reduzível pelas ações de imunização,2009,0
4.0,1.1. Reduzível pelas ações de imunização,2010,0
4.0,1.1. Reduzível pelas ações de imunização,2011,0
4.0,1.1. Reduzível pelas ações de imunização,2012,4
4.0,1.1. Reduzível pelas ações de imunização,2013,0
4.0,1.1. Reduzível pelas ações de imunização,2014,0
4.0,1.1. Reduzível pelas ações de imunização,2015,0
4.0,1.1. Reduzível pelas ações de imunização,2016,0
4.0,1.1. Reduzível pelas ações de imunização,2017,0
4.0,1.1. Reduzível pelas ações de imunização,2018,0
4.0,1.1. Reduzível pelas ações de imunização,2019,1
4.0,1.1. Reduzível pelas ações de imunização,2020,0
4.0,1.1. Reduzível pelas ações de imunização,2021,1
4.0,1.1. Reduzível pelas ações de imunização,2022,0
4.0,1.1. Reduzível pelas ações de imunização,2023,0
4.0,1.1. Reduzível pelas ações de imunização,2024,0
4.0,1.1. Reduzível pelas ações de imunização,2025,0
4.0,1.2.1. Red por at à mulher na gestação,2006,42
4.0,1.2.1. Red por at à mulher na gestação,2007,26
4.0,1.2.1. Red por at à mulher na gestação,2008,42
4.0,1.2.1. Red por at à mulher na gestação,2009,47
4.0,1.2.1. Red por at à mulher na gestação,2010,62
4.0,1.2.1. Red por at à mulher na gestação,2011,45
4.0,1.2.1. Red por at à mulher na gestação,2012,56
4.0,1.2.1. Red por at à mulher na gestação,2013,50
4.0,1.2.1. Red por at à mulher na gestação,2014,49
4.0,1.2.1. Red por at à mulher na gestação,2015,53
4.0,1.2.1. Red por at à mulher na gestação,2016,63
4.0,1.2.1. Red por at à mulher na gestação,2017,53
4.0,1.2.1. Red por at à mulher na gestação,2018,52
4.0,1.2.1. Red por at à mulher na gestação,2019,47
4.0,1.2.1. Red por at à mulher na gestação,2020,42
4.0,1.2.1. Red por at à mulher na gestação,2021,43
4.0,1.2.1. Red por at à mulher na gestação,2022,35
4.0,1.2.1. Red por at à mulher na gestação,2023,42
4.0,1.2.1. Red por at à mulher na gestação,2024,45
4.0,1.2.1. Red por at à mulher na gestação,2025,47
4.0,1.2.2. Red por at à mulher no parto,2006,7
4.0,1.2.2. Red por at à mulher no parto,2007,11
4.0,1.2.2. Red por at à mulher no parto,2008,14
4.0,1.2.2. Red por at à mulher no parto,2009,20
4.0,1.2.2. Red por at à mulher no parto,2010,18
4.0,1.2.2. Red por at à mulher no parto,2011,15
4.0,1.2.2. Red por at à mulher no parto,2012,8
4.0,1.2.2. Red por at à mulher no parto,2013,10
4.0,1.2.2. Red por at à mulher no parto,2014,15
4.0,1.2.2. Red por at à mulher no parto,2015,11
4.0,1.2.2. Red por at à mulher no parto,2016,9
4.0,1.2.2. Red por at à mulher no parto,2017,8
4.0,1.2.2. Red por at à mulher no parto,2018,14
4.0,1.2.2. Red por at à mulher no parto,2019,11
4.0,1.2.2. Red por at à mulher no parto,2020,14
4.0,1.2.2. Red por at à mulher no parto,2021,10
4.0,1.2.2. Red por at à mulher no parto,2022,9
4.0,1.2.2. Red por at à mulher no parto,2023,13
4.0,1.2.2. Red por at à mulher no parto,2024,8
4.0,1.2.2. Red por at à mulher no parto,2025,10
4.0,1.2.3. Red por at ao recém-nascido,2006,24
4.0,1.2.3. Red por at ao recém-nascido,2007,19
4.0,1.2.3. Red por at ao recém-nascido,2008,20
4.0,1.2.3. Red por at ao recém-nascido,2009,19
4.0,1.2.3. Red por at ao recém-nascido,2010,22
4.0,1.2.3. Red por at ao recém-nascido,2011,10
4.0,1.2.3. Red por at ao recém-nascido,2012,15
4.0,1.2.3. Red por at ao recém-nascido,2013,11
4.0,1.2.3. Red por at ao recém-nascido,2014,14
4.0,1.2.3. Red por at ao recém-nascido,2015,20
4.0,1.2.3. Red por at ao recém-nascido,2016,17
4.0,1.2.3. Red por at ao recém-nascido,2017,13
4.0,1.2.3. Red por at ao recém-nascido,2018,17
4.0,1.2.3. Red por at ao recém-nascido,2019,11
4.0,1.2.3. Red por at ao recém-nascido,2020,10
4.0,1.2.3. Red por at ao recém-nascido,2021,10
4.0,1.2.3. Red por at ao recém-nascido,2022,15
4.0,1.2.3. Red por at ao recém-nascido,2023,10
4.0,1.2.3. Red por at ao recém-nascido,2024,6
4.0,1.2.3. Red por at ao recém-nascido,2025,11
4.0,1.3. Red por ações de diag e trat adequado,2006,8
4.0,1.3. Red por ações de diag e trat adequado,2007,22
4.0,1.3. Red por ações de diag e trat adequado,2008,9
4.0,1.3. Red por ações de diag e trat adequado,2009,7
4.0,1.3. Red por ações de diag e trat adequado,2010,4
4.0,1.3. Red por ações de diag e trat adequado,2011,20
4.0,1.3. Red por ações de diag e trat adequado,2012,13
4.0,1.3. Red por ações de diag e trat adequado,2013,10
4.0,1.3. Red por ações de diag e trat adequado,2014,10
4.0,1.3. Red por ações de diag e trat adequado,2015,14
4.0,1.3. Red por ações de diag e trat adequado,2016,11
4.0,1.3. Red por ações de diag e trat adequado,2017,12
4.0,1.3. Red por ações de diag e trat adequado,2018,12
4.0,1.3. Red por ações de diag e trat adequado,2019,9
4.0,1.3. Red por ações de diag e trat adequado,2020,6
4.0,1.3. Red por ações de diag e trat adequado,2021,7
4.0,1.3. Red por ações de diag e trat adequado,2022,9
4.0,1.3. Red por ações de diag e trat adequado,2023,8
4.0,1.3. Red por ações de diag e trat adequado,2024,6
4.0,1.3. Red por ações de diag e trat adequado,2025,7
4.0,1.4. Red por ações promoção vinc a atenção,2006,8
4.0,1.4. Red por ações promoção vinc a atenção,2007,6
4.0,1.4. Red por ações promoção vinc a atenção,2008,9
4.0,1.4. Red por ações promoção vinc a atenção,2009,10
4.0,1.4. Red por ações promoção vinc a atenção,2010,11
4.0,1.4. Red por ações promoção vinc a atenção,2011,8
4.0,1.4. Red por ações promoção vinc a atenção,2012,10
4.0,1.4. Red por ações promoção vinc a atenção,2013,2
4.0,1.4. Red por ações promoção vinc a atenção,2014,5
4.0,1.4. Red por ações promoção vinc a atenção,2015,8
4.0,1.4. Red por ações promoção vinc a atenção,2016,10
4.0,1.4. Red por ações promoção vinc a atenção,2017,8
4.0,1.4. Red por ações promoção vinc a atenção,2018,7
4.0,1.4. Red por ações promoção vinc a atenção,2019,7
4.0,1.4. Red por ações promoção vinc a atenção,2020,12
4.0,1.4. Red por ações promoção vinc a atenção,2021,14
4.0,1.4. Red por ações promoção vinc a atenção,2022,10
4.0,1.4. Red por ações promoção vinc a atenção,2023,5
4.0,1.4. Red por ações promoção vinc a atenção,2024,6
4.0,1.4. Red por ações promoção vinc a atenção,2025,14
4.0,2. Causas mal definidas,2006,8
4.0,2. Causas mal definidas,2007,4
4.0,2. Causas mal definidas,2008,9
4.0,2. Causas mal definidas,2009,9
4.0,2. Causas mal definidas,2010,5
4.0,2. Causas mal definidas,2011,8
4.0,2. Causas mal definidas,2012,6
4.0,2. Causas mal definidas,2013,8
4.0,2. Causas mal definidas,2014,7
4.0,2. Causas mal definidas,2015,9
4.0,2. Causas mal definidas,2016,10
4.0,2. Causas mal definidas,2017,13
4.0,2. Causas mal definidas,2018,5
4.0,2. Causas mal definidas,2019,4
4.0,2. Causas mal definidas,2020,4
4.0,2. Causas mal definidas,2021,5
4.0,2. Causas mal definidas,2022,3
4.0,2. Causas mal definidas,2023,1
4.0,2. Causas mal definidas,2024,5
4.0,2. Causas mal definidas,2025,4
4.0,3. Demais causas (não claramente evitáveis),2006,31
4.0,3. Demais causas (não claramente evitáveis),2007,41
4.0,3. Demais causas (não claramente evitáveis),2008,31
4.0,3. Demais causas (não claramente evitáveis),2009,37
4.0,3. Demais causas (não claramente evitáveis),2010,50
4.0,3. Demais causas (não claramente evitáveis),2011,36
4.0,3. Demais causas (não claramente evitáveis),2012,52
4.0,3. Demais causas (não claramente evitáveis),2013,49
4.0,3. Demais causas (não claramente evitáveis),2014,49
4.0,3. Demais causas (não claramente evitáveis),2015,47
4.0,3. Demais causas (não claramente evitáveis),2016,43
4.0,3. Demais causas (não claramente evitáveis),2017,46
4.0,3. Demais causas (não claramente evitáveis),2018,32
4.0,3. Demais causas (não claramente evitáveis),2019,36
4.0,3. Demais causas (não claramente evitáveis),2020,41
4.0,3. Demais causas (não claramente evitáveis),2021,34
4.0,3. Demais causas (não claramente evitáveis),2022,35
4.0,3. Demais causas (não claramente evitáveis),2023,46
4.0,3. Demais causas (não claramente evitáveis),2024,30
4.0,3. Demais causas (não claramente evitáveis),2025,39
5.1,1.1. Reduzível pelas ações de imunização,2006,0
5.1,1.1. Reduzível pelas ações de imunização,2007,0
5.1,1.1. Reduzível pelas ações de imunização,2008,0
5.1,1.1. Reduzível pelas ações de imunização,2009,1
5.1,1.1. Reduzível pelas ações de imunização,2010,0
5.1,1.1. Reduzível pelas ações de imunização,2011,0
5.1,1.1. Reduzível pelas ações de imunização,2012,0
5.1,1.1. Reduzível pelas ações de imunização,2013,0
5.1,1.1. Reduzível pelas ações de imunização,2014,0
5.1,1.1. Reduzível pelas ações de imunização,2015,0
5.1,1.1. Reduzível pelas ações de imunização,2016,0
5.1,1.1. Reduzível pelas ações de imunização,2017,0
5.1,1.1. Reduzível pelas ações de imunização,2018,0
5.1,1.1. Reduzível pelas ações de imunização,2019,0
5.1,1.1. Reduzível pelas ações de imunização,2020,0
5.1,1.1. Reduzível pelas ações de imunização,2021,0
5.1,1.1. Reduzível pelas ações de imunização,2022,0
5.1,1.1. Reduzível pelas ações de imunização,2023,0
5.1,1.1. Reduzível pelas ações de imunização,2024,0
5.1,1.1. Reduzível pelas ações de imunização,2025,0
5.1,1.2.1. Red por at à mulher na gestação,2006,51
5.1,1.2.1. Red por at à mulher na gestação,2007,39
5.1,1.2.1. Red por at à mulher na gestação,2008,40
5.1,1.2.1. Red por at à mulher na gestação,2009,46
5.1,1.2.1. Red por at à mulher na gestação,2010,45
5.1,1.2.1. Red por at à mulher na gestação,2011,50
5.1,1.2.1. Red por at à mulher na gestação,2012,59
5.1,1.2.1. Red por at à mulher na gestação,2013,42
5.1,1.2.1. Red por at à mulher na gestação,2014,31
5.1,1.2.1. Red por at à mulher na gestação,2015,34
5.1,1.2.1. Red por at à mulher na gestação,2016,29
5.1,1.2.1. Red por at à mulher na gestação,2017,28
5.1,1.2.1. Red por at à mulher na gestação,2018,25
5.1,1.2.1. Red por at à mulher na gestação,2019,21
5.1,1.2.1. Red por at à mulher na gestação,2020,33
5.1,1.2.1. Red por at à mulher na gestação,2021,30
5.1,1.2.1. Red por at à mulher na gestação,2022,21
5.1,1.2.1. Red por at à mulher na gestação,2023,30
5.1,1.2.1. Red por at à mulher na gestação,2024,33
5.1,1.2.1. Red por at à mulher na gestação,2025,31
5.1,1.2.2. Red por at à mulher no parto,2006,11
5.1,1.2.2. Red por at à mulher no parto,2007,9
5.1,1.2.2. Red por at à mulher no parto,2008,14
5.1,1.2.2. Red por at à mulher no parto,2009,11
5.1,1.2.2. Red por at à mulher no parto,2010,13
5.1,1.2.2. Red por at à mulher no parto,2011,7
5.1,1.2.2. Red por at à mulher no parto,2012,17
5.1,1.2.2. Red por at à mulher no parto,2013,12
5.1,1.2.2. Red por at à mulher no parto,2014,11
5.1,1.2.2. Red por at à mulher no parto,2015,6
5.1,1.2.2. Red por at à mulher no parto,2016,5
5.1,1.2.2. Red por at à mulher no parto,2017,7
5.1,1.2.2. Red por at à mulher no parto,2018,6
5.1,1.2.2. Red por at à mulher no parto,2019,14
5.1,1.2.2. Red por at à mulher no parto,2020,9
5.1,1.2.2. Red por at à mulher no parto,2021,10
5.1,1.2.2. Red por at à mulher no parto,2022,4
5.1,1.2.2. Red por at à mulher no parto,2023,2
5.1,1.2.2. Red por at à mulher no parto,2024,0
5.1,1.2.2. Red por at à mulher no parto,2025,4
5.1,1.2.3. Red por at ao recém-nascido,2006,30
5.1,1.2.3. Red por at ao recém-nascido,2007,21
5.1,1.2.3. Red por at ao recém-nascido,2008,19
5.1,1.2.3. Red por at ao recém-nascido,2009,23
5.1,1.2.3. Red por at ao recém-nascido,2010,13
5.1,1.2.3. Red por at ao recém-nascido,2011,18
5.1,1.2.3. Red por at ao recém-nascido,2012,24
5.1,1.2.3. Red por at ao recém-nascido,2013,28
5.1,1.2.3. Red por at ao recém-nascido,2014,17
5.1,1.2.3. Red por at ao recém-nascido,2015,23
5.1,1.2.3. Red por at ao recém-nascido,2016,25
5.1,1.2.3. Red por at ao recém-nascido,2017,20
5.1,1.2.3. Red por at ao recém-nascido,2018,15
5.1,1.2.3. Red por at ao recém-nascido,2019,17
5.1,1.2.3. Red por at ao recém-nascido,2020,17
5.1,1.2.3. Red por at ao recém-nascido,2021,18
5.1,1.2.3. Red por at ao recém-nascido,2022,7
5.1,1.2.3. Red por at ao recém-nascido,2023,6
5.1,1.2.3. Red por at ao recém-nascido,2024,4
5.1,1.2.3. Red por at ao recém-nascido,2025,2
5.1,1.3. Red por ações de diag e trat adequado,2006,12
5.1,1.3. Red por ações de diag e trat adequado,2007,9
5.1,1.3. Red por ações de diag e trat adequado,2008,4
5.1,1.3. Red por ações de diag e trat adequado,2009,17
5.1,1.3. Red por ações de diag e trat adequado,2010,8
5.1,1.3. Red por ações de diag e trat adequado,2011,14
5.1,1.3. Red por ações de diag e trat adequado,2012,10
5.1,1.3. Red por ações de diag e trat adequado,2013,13
5.1,1.3. Red por ações de diag e trat adequado,2014,7
5.1,1.3. Red por ações de diag e trat adequado,2015,15
5.1,1.3. Red por ações de diag e trat adequado,2016,6
5.1,1.3. Red por ações de diag e trat adequado,2017,7
5.1,1.3. Red por ações de diag e trat adequado,2018,8
5.1,1.3. Red por ações de diag e trat adequado,2019,15
5.1,1.3. Red por ações de diag e trat adequado,2020,6
5.1,1.3. Red por ações de diag e trat adequado,2021,3
5.1,1.3. Red por ações de diag e trat adequado,2022,6
5.1,1.3. Red por ações de diag e trat adequado,2023,11
5.1,1.3. Red por ações de diag e trat adequado,2024,8
5.1,1.3. Red por ações de diag e trat adequado,2025,6
5.1,1.4. Red por ações promoção vinc a atenção,2006,6
5.1,1.4. Red por ações promoção vinc a atenção,2007,3
5.1,1.4. Red por ações promoção vinc a atenção,2008,12
5.1,1.4. Red por ações promoção vinc a atenção,2009,11
5.1,1.4. Red por ações promoção vinc a atenção,2010,11
5.1,1.4. Red por ações promoção vinc a atenção,2011,10
5.1,1.4. Red por ações promoção vinc a atenção,2012,13
5.1,1.4. Red por ações promoção vinc a atenção,2013,9
5.1,1.4. Red por ações promoção vinc a atenção,2014,7
5.1,1.4. Red por ações promoção vinc a atenção,2015,17
5.1,1.4. Red por ações promoção vinc a atenção,2016,11
5.1,1.4. Red por ações promoção vinc a atenção,2017,5
5.1,1.4. Red por ações promoção vinc a atenção,2018,6
5.1,1.4. Red por ações promoção vinc a atenção,2019,8
5.1,1.4. Red por ações promoção vinc a atenção,2020,5
5.1,1.4. Red por ações promoção vinc a atenção,2021,5
5.1,1.4. Red por ações promoção vinc a atenção,2022,5
5.1,1.4. Red por ações promoção vinc a atenção,2023,7
5.1,1.4. Red por ações promoção vinc a atenção,2024,10
5.1,1.4. Red por ações promoção vinc a atenção,2025,5
5.1,2. Causas mal definidas,2006,8
5.1,2. Causas mal definidas,2007,3
5.1,2. Causas mal definidas,2008,3
5.1,2. Causas mal definidas,2009,1
5.1,2. Causas mal definidas,2010,1
5.1,2. Causas mal definidas,2011,4
5.1,2. Causas mal definidas,2012,0
5.1,2. Causas mal definidas,2013,2
5.1,2. Causas mal definidas,2014,1
5.1,2. Causas mal definidas,2015,2
5.1,2. Causas mal definidas,2016,2
5.1,2. Causas mal definidas,2017,1
5.1,2. Causas mal definidas,2018,2
5.1,2. Causas mal definidas,2019,0
5.1,2. Causas mal definidas,2020,6
5.1,2. Causas mal definidas,2021,4
5.1,2. Causas mal definidas,2022,1
5.1,2. Causas mal definidas,2023,1
5.1,2. Causas mal definidas,2024,0
5.1,2. Causas mal definidas,2025,1
5.1,3. Demais causas (não claramente evitáveis),2006,38
5.1,3. Demais causas (não claramente evitáveis),2007,39
5.1,3. Demais causas (não claramente evitáveis),2008,30
5.1,3. Demais causas (não claramente evitáveis),2009,31
5.1,3. Demais causas (não claramente evitáveis),2010,41
5.1,3. Demais causas (não claramente evitáveis),2011,47
5.1,3. Demais causas (não claramente evitáveis),2012,41
5.1,3. Demais causas (não claramente evitáveis),2013,31
5.1,3. Demais causas (não claramente evitáveis),2014,38
5.1,3. Demais causas (não claramente evitáveis),2015,32
5.1,3. Demais causas (não claramente evitáveis),2016,37
5.1,3. Demais causas (não claramente evitáveis),2017,29
5.1,3. Demais causas (não claramente evitáveis),2018,34
5.1,3. Demais causas (não claramente evitáveis),2019,24
5.1,3. Demais causas (não claramente evitáveis),2020,33
5.1,3. Demais causas (não claramente evitáveis),2021,31
5.1,3. Demais causas (não claramente evitáveis),2022,17
5.1,3. Demais causas (não claramente evitáveis),2023,15
5.1,3. Demais causas (não claramente evitáveis),2024,25
5.1,3. Demais causas (não claramente evitáveis),2025,23
5.2,1.1. Reduzível pelas ações de imunização,2006,0
5.2,1.1. Reduzível pelas ações de imunização,2007,1
5.2,1.1. Reduzível pelas ações de imunização,2008,0
5.2,1.1. Reduzível pelas ações de imunização,2009,0
5.2,1.1. Reduzível pelas ações de imunização,2010,0
5.2,1.1. Reduzível pelas ações de imunização,2011,0
5.2,1.1. Reduzível pelas ações de imunização,2012,0
5.2,1.1. Reduzível pelas ações de imunização,2013,0
5.2,1.1. Reduzível pelas ações de imunização,2014,0
5.2,1.1. Reduzível pelas ações de imunização,2015,0
5.2,1.1. Reduzível pelas ações de imunização,2016,0
5.2,1.1. Reduzível pelas ações de imunização,2017,1
5.2,1.1. Reduzível pelas ações de imunização,2018,0
5.2,1.1. Reduzível pelas ações de imunização,2019,0
5.2,1.1. Reduzível pelas ações de imunização,2020,0
5.2,1.1. Reduzível pelas ações de imunização,2021,0
5.2,1.1. Reduzível pelas ações de imunização,2022,0
5.2,1.1. Reduzível pelas ações de imunização,2023,0
5.2,1.1. Reduzível pelas ações de imunização,2024,0
5.2,1.1. Reduzível pelas ações de imunização,2025,0
5.2,1.2.1. Red por at à mulher na gestação,2006,44
5.2,1.2.1. Red por at à mulher na gestação,2007,41
5.2,1.2.1. Red por at à mulher na gestação,2008,26
5.2,1.2.1. Red por at à mulher na gestação,2009,41
5.2,1.2.1. Red por at à mulher na gestação,2010,40
5.2,1.2.1. Red por at à mulher na gestação,2011,36
5.2,1.2.1. Red por at à mulher na gestação,2012,33
5.2,1.2.1. Red por at à mulher na gestação,2013,44
5.2,1.2.1. Red por at à mulher na gestação,2014,41
5.2,1.2.1. Red por at à mulher na gestação,2015,34
5.2,1.2.1. Red por at à mulher na gestação,2016,45
5.2,1.2.1. Red por at à mulher na gestação,2017,29
5.2,1.2.1. Red por at à mulher na gestação,2018,44
5.2,1.2.1. Red por at à mulher na gestação,2019,27
5.2,1.2.1. Red por at à mulher na gestação,2020,45
5.2,1.2.1. Red por at à mulher na gestação,2021,29
5.2,1.2.1. Red por at à mulher na gestação,2022,33
5.2,1.2.1. Red por at à mulher na gestação,2023,31
5.2,1.2.1. Red por at à mulher na gestação,2024,24
5.2,1.2.1. Red por at à mulher na gestação,2025,40
5.2,1.2.2. Red por at à mulher no parto,2006,10
5.2,1.2.2. Red por at à mulher no parto,2007,17
5.2,1.2.2. Red por at à mulher no parto,2008,17
5.2,1.2.2. Red por at à mulher no parto,2009,11
5.2,1.2.2. Red por at à mulher no parto,2010,10
5.2,1.2.2. Red por at à mulher no parto,2011,9
5.2,1.2.2. Red por at à mulher no parto,2012,7
5.2,1.2.2. Red por at à mulher no parto,2013,7
5.2,1.2.2. Red por at à mulher no parto,2014,16
5.2,1.2.2. Red por at à mulher no parto,2015,11
5.2,1.2.2. Red por at à mulher no parto,2016,10
5.2,1.2.2. Red por at à mulher no parto,2017,14
5.2,1.2.2. Red por at à mulher no parto,2018,10
5.2,1.2.2. Red por at à mulher no parto,2019,17
5.2,1.2.2. Red por at à mulher no parto,2020,17
5.2,1.2.2. Red por at à mulher no parto,2021,16
5.2,1.2.2. Red por at à mulher no parto,2022,14
5.2,1.2.2. Red por at à mulher no parto,2023,11
5.2,1.2.2. Red por at à mulher no parto,2024,6
